COV,Intensity,SV,chainLength,unsaturationUnit,isomer,sphingoidBackbone,lipidSpecies
-2.6,0,500,16,1,Glc,d18:1,16:1
-2.4,0,500,16,1,Glc,d18:1,16:1
-2.2,0,500,16,1,Glc,d18:1,16:1
-2,0,500,16,1,Glc,d18:1,16:1
-1.8,0,500,16,1,Glc,d18:1,16:1
-1.6,0,500,16,1,Glc,d18:1,16:1
-1.4,60,500,16,1,Glc,d18:1,16:1
-1.2,560,500,16,1,Glc,d18:1,16:1
-1,1700,500,16,1,Glc,d18:1,16:1
-0.8,3180,500,16,1,Glc,d18:1,16:1
-0.6,4020,500,16,1,Glc,d18:1,16:1
-0.4,4440,500,16,1,Glc,d18:1,16:1
-0.2,3720,500,16,1,Glc,d18:1,16:1
0,3780,500,16,1,Glc,d18:1,16:1
0.2,2780,500,16,1,Glc,d18:1,16:1
0.4,2400,500,16,1,Glc,d18:1,16:1
0.6,1580,500,16,1,Glc,d18:1,16:1
0.8,980,500,16,1,Glc,d18:1,16:1
1,380,500,16,1,Glc,d18:1,16:1
1.2,60,500,16,1,Glc,d18:1,16:1
1.4,80,500,16,1,Glc,d18:1,16:1
1.6,0,500,16,1,Glc,d18:1,16:1
1.8,0,500,16,1,Glc,d18:1,16:1
2,0,500,16,1,Glc,d18:1,16:1
2.2,0,500,16,1,Glc,d18:1,16:1
2.4,0,500,16,1,Glc,d18:1,16:1
2.6,0,500,16,1,Glc,d18:1,16:1
2.8,0,500,16,1,Glc,d18:1,16:1
3,0,500,16,1,Glc,d18:1,16:1
3.2,0,500,16,1,Glc,d18:1,16:1
3.4,0,500,16,1,Glc,d18:1,16:1
3.6,0,500,16,1,Glc,d18:1,16:1
3.8,0,500,16,1,Glc,d18:1,16:1
4,0,500,16,1,Glc,d18:1,16:1
4.2,0,500,16,1,Glc,d18:1,16:1
4.4,0,500,16,1,Glc,d18:1,16:1
4.6,0,500,16,1,Glc,d18:1,16:1
4.8,0,500,16,1,Glc,d18:1,16:1
5,0,500,16,1,Glc,d18:1,16:1
5.2,0,500,16,1,Glc,d18:1,16:1
5.4,0,500,16,1,Glc,d18:1,16:1
5.6,0,500,16,1,Glc,d18:1,16:1
5.8,0,500,16,1,Glc,d18:1,16:1
6,0,500,16,1,Glc,d18:1,16:1
6.2,0,500,16,1,Glc,d18:1,16:1
6.4,0,500,16,1,Glc,d18:1,16:1
6.6,0,500,16,1,Glc,d18:1,16:1
6.8,0,500,16,1,Glc,d18:1,16:1
7,0,500,16,1,Glc,d18:1,16:1
7.2,0,500,16,1,Glc,d18:1,16:1
7.4,0,500,16,1,Glc,d18:1,16:1
7.6,0,500,16,1,Glc,d18:1,16:1
7.8,0,500,16,1,Glc,d18:1,16:1
8,0,500,16,1,Glc,d18:1,16:1
8.2,0,500,16,1,Glc,d18:1,16:1
8.4,0,500,16,1,Glc,d18:1,16:1
8.6,0,500,16,1,Glc,d18:1,16:1
8.8,0,500,16,1,Glc,d18:1,16:1
9,0,500,16,1,Glc,d18:1,16:1
9.2,0,500,16,1,Glc,d18:1,16:1
9.4,0,500,16,1,Glc,d18:1,16:1
9.6,0,500,16,1,Glc,d18:1,16:1
9.8,0,500,16,1,Glc,d18:1,16:1
10,0,500,16,1,Glc,d18:1,16:1
-10,0,600,16,1,Glc,d18:1,16:1
-9.8,0,600,16,1,Glc,d18:1,16:1
-9.6,0,600,16,1,Glc,d18:1,16:1
-9.4,0,600,16,1,Glc,d18:1,16:1
-9.2,0,600,16,1,Glc,d18:1,16:1
-9,0,600,16,1,Glc,d18:1,16:1
-8.8,0,600,16,1,Glc,d18:1,16:1
-8.6,0,600,16,1,Glc,d18:1,16:1
-8.4,0,600,16,1,Glc,d18:1,16:1
-8.2,0,600,16,1,Glc,d18:1,16:1
-8,0,600,16,1,Glc,d18:1,16:1
-7.8,0,600,16,1,Glc,d18:1,16:1
-7.6,0,600,16,1,Glc,d18:1,16:1
-7.4,0,600,16,1,Glc,d18:1,16:1
-7.2,0,600,16,1,Glc,d18:1,16:1
-7,0,600,16,1,Glc,d18:1,16:1
-6.8,0,600,16,1,Glc,d18:1,16:1
-6.6,0,600,16,1,Glc,d18:1,16:1
-6.4,0,600,16,1,Glc,d18:1,16:1
-6.2,0,600,16,1,Glc,d18:1,16:1
-6,0,600,16,1,Glc,d18:1,16:1
-5.8,0,600,16,1,Glc,d18:1,16:1
-5.6,0,600,16,1,Glc,d18:1,16:1
-5.4,0,600,16,1,Glc,d18:1,16:1
-5.2,0,600,16,1,Glc,d18:1,16:1
-5,0,600,16,1,Glc,d18:1,16:1
-4.8,0,600,16,1,Glc,d18:1,16:1
-4.6,0,600,16,1,Glc,d18:1,16:1
-4.4,0,600,16,1,Glc,d18:1,16:1
-4.2,0,600,16,1,Glc,d18:1,16:1
-4,0,600,16,1,Glc,d18:1,16:1
-3.8,0,600,16,1,Glc,d18:1,16:1
-3.6,0,600,16,1,Glc,d18:1,16:1
-3.4,0,600,16,1,Glc,d18:1,16:1
-3.2,0,600,16,1,Glc,d18:1,16:1
-3,0,600,16,1,Glc,d18:1,16:1
-2.8,0,600,16,1,Glc,d18:1,16:1
-2.6,0,600,16,1,Glc,d18:1,16:1
-2.4,0,600,16,1,Glc,d18:1,16:1
-2.2,0,600,16,1,Glc,d18:1,16:1
-2,0,600,16,1,Glc,d18:1,16:1
-1.8,0,600,16,1,Glc,d18:1,16:1
-1.6,20,600,16,1,Glc,d18:1,16:1
-1.4,80,600,16,1,Glc,d18:1,16:1
-1.2,600,600,16,1,Glc,d18:1,16:1
-1,1160,600,16,1,Glc,d18:1,16:1
-0.8,2780,600,16,1,Glc,d18:1,16:1
-0.6,4340,600,16,1,Glc,d18:1,16:1
-0.4,5240,600,16,1,Glc,d18:1,16:1
-0.2,4240,600,16,1,Glc,d18:1,16:1
0,3040,600,16,1,Glc,d18:1,16:1
0.2,2680,600,16,1,Glc,d18:1,16:1
0.4,2060,600,16,1,Glc,d18:1,16:1
0.6,1520,600,16,1,Glc,d18:1,16:1
0.8,940,600,16,1,Glc,d18:1,16:1
1,380,600,16,1,Glc,d18:1,16:1
1.2,120,600,16,1,Glc,d18:1,16:1
1.4,0,600,16,1,Glc,d18:1,16:1
1.6,0,600,16,1,Glc,d18:1,16:1
1.8,0,600,16,1,Glc,d18:1,16:1
2,0,600,16,1,Glc,d18:1,16:1
2.2,0,600,16,1,Glc,d18:1,16:1
2.4,0,600,16,1,Glc,d18:1,16:1
2.6,0,600,16,1,Glc,d18:1,16:1
2.8,0,600,16,1,Glc,d18:1,16:1
3,0,600,16,1,Glc,d18:1,16:1
3.2,0,600,16,1,Glc,d18:1,16:1
3.4,0,600,16,1,Glc,d18:1,16:1
3.6,0,600,16,1,Glc,d18:1,16:1
3.8,0,600,16,1,Glc,d18:1,16:1
4,0,600,16,1,Glc,d18:1,16:1
4.2,0,600,16,1,Glc,d18:1,16:1
4.4,0,600,16,1,Glc,d18:1,16:1
4.6,0,600,16,1,Glc,d18:1,16:1
4.8,0,600,16,1,Glc,d18:1,16:1
5,0,600,16,1,Glc,d18:1,16:1
5.2,0,600,16,1,Glc,d18:1,16:1
5.4,0,600,16,1,Glc,d18:1,16:1
5.6,0,600,16,1,Glc,d18:1,16:1
5.8,0,600,16,1,Glc,d18:1,16:1
6,0,600,16,1,Glc,d18:1,16:1
6.2,0,600,16,1,Glc,d18:1,16:1
6.4,0,600,16,1,Glc,d18:1,16:1
6.6,0,600,16,1,Glc,d18:1,16:1
6.8,0,600,16,1,Glc,d18:1,16:1
7,0,600,16,1,Glc,d18:1,16:1
7.2,0,600,16,1,Glc,d18:1,16:1
7.4,0,600,16,1,Glc,d18:1,16:1
7.6,0,600,16,1,Glc,d18:1,16:1
7.8,0,600,16,1,Glc,d18:1,16:1
8,0,600,16,1,Glc,d18:1,16:1
8.2,0,600,16,1,Glc,d18:1,16:1
8.4,0,600,16,1,Glc,d18:1,16:1
8.6,0,600,16,1,Glc,d18:1,16:1
8.8,0,600,16,1,Glc,d18:1,16:1
9,0,600,16,1,Glc,d18:1,16:1
9.2,0,600,16,1,Glc,d18:1,16:1
9.4,0,600,16,1,Glc,d18:1,16:1
9.6,0,600,16,1,Glc,d18:1,16:1
9.8,0,600,16,1,Glc,d18:1,16:1
10,0,600,16,1,Glc,d18:1,16:1
-10,0,700,16,1,Glc,d18:1,16:1
-9.8,0,700,16,1,Glc,d18:1,16:1
-9.6,0,700,16,1,Glc,d18:1,16:1
-9.4,0,700,16,1,Glc,d18:1,16:1
-9.2,0,700,16,1,Glc,d18:1,16:1
-9,0,700,16,1,Glc,d18:1,16:1
-8.8,0,700,16,1,Glc,d18:1,16:1
-8.6,0,700,16,1,Glc,d18:1,16:1
-8.4,0,700,16,1,Glc,d18:1,16:1
-8.2,0,700,16,1,Glc,d18:1,16:1
-8,0,700,16,1,Glc,d18:1,16:1
-7.8,0,700,16,1,Glc,d18:1,16:1
-7.6,0,700,16,1,Glc,d18:1,16:1
-7.4,0,700,16,1,Glc,d18:1,16:1
-7.2,0,700,16,1,Glc,d18:1,16:1
-7,0,700,16,1,Glc,d18:1,16:1
-6.8,0,700,16,1,Glc,d18:1,16:1
-6.6,0,700,16,1,Glc,d18:1,16:1
-6.4,0,700,16,1,Glc,d18:1,16:1
-6.2,0,700,16,1,Glc,d18:1,16:1
-6,0,700,16,1,Glc,d18:1,16:1
-5.8,0,700,16,1,Glc,d18:1,16:1
-5.6,0,700,16,1,Glc,d18:1,16:1
-5.4,0,700,16,1,Glc,d18:1,16:1
-5.2,0,700,16,1,Glc,d18:1,16:1
-5,0,700,16,1,Glc,d18:1,16:1
-4.8,0,700,16,1,Glc,d18:1,16:1
-4.6,0,700,16,1,Glc,d18:1,16:1
-4.4,0,700,16,1,Glc,d18:1,16:1
-4.2,0,700,16,1,Glc,d18:1,16:1
-4,0,700,16,1,Glc,d18:1,16:1
-3.8,0,700,16,1,Glc,d18:1,16:1
-3.6,0,700,16,1,Glc,d18:1,16:1
-3.4,0,700,16,1,Glc,d18:1,16:1
-3.2,0,700,16,1,Glc,d18:1,16:1
-3,0,700,16,1,Glc,d18:1,16:1
-2.8,0,700,16,1,Glc,d18:1,16:1
-2.6,0,700,16,1,Glc,d18:1,16:1
-2.4,0,700,16,1,Glc,d18:1,16:1
-2.2,0,700,16,1,Glc,d18:1,16:1
-2,0,700,16,1,Glc,d18:1,16:1
-1.8,0,700,16,1,Glc,d18:1,16:1
-1.6,40,700,16,1,Glc,d18:1,16:1
-1.4,180,700,16,1,Glc,d18:1,16:1
-1.2,500,700,16,1,Glc,d18:1,16:1
-1,1640,700,16,1,Glc,d18:1,16:1
-0.8,2320,700,16,1,Glc,d18:1,16:1
-0.6,3160,700,16,1,Glc,d18:1,16:1
-0.4,3580,700,16,1,Glc,d18:1,16:1
-0.2,3760,700,16,1,Glc,d18:1,16:1
0,2500,700,16,1,Glc,d18:1,16:1
0.2,2620,700,16,1,Glc,d18:1,16:1
0.4,2080,700,16,1,Glc,d18:1,16:1
0.6,1560,700,16,1,Glc,d18:1,16:1
0.8,1040,700,16,1,Glc,d18:1,16:1
1,260,700,16,1,Glc,d18:1,16:1
1.2,120,700,16,1,Glc,d18:1,16:1
1.4,0,700,16,1,Glc,d18:1,16:1
1.6,0,700,16,1,Glc,d18:1,16:1
1.8,0,700,16,1,Glc,d18:1,16:1
2,0,700,16,1,Glc,d18:1,16:1
2.2,0,700,16,1,Glc,d18:1,16:1
2.4,0,700,16,1,Glc,d18:1,16:1
2.6,0,700,16,1,Glc,d18:1,16:1
2.8,0,700,16,1,Glc,d18:1,16:1
3,0,700,16,1,Glc,d18:1,16:1
3.2,0,700,16,1,Glc,d18:1,16:1
3.4,0,700,16,1,Glc,d18:1,16:1
3.6,0,700,16,1,Glc,d18:1,16:1
3.8,0,700,16,1,Glc,d18:1,16:1
4,0,700,16,1,Glc,d18:1,16:1
4.2,0,700,16,1,Glc,d18:1,16:1
4.4,0,700,16,1,Glc,d18:1,16:1
4.6,0,700,16,1,Glc,d18:1,16:1
4.8,0,700,16,1,Glc,d18:1,16:1
5,0,700,16,1,Glc,d18:1,16:1
5.2,0,700,16,1,Glc,d18:1,16:1
5.4,0,700,16,1,Glc,d18:1,16:1
5.6,0,700,16,1,Glc,d18:1,16:1
5.8,0,700,16,1,Glc,d18:1,16:1
6,0,700,16,1,Glc,d18:1,16:1
6.2,0,700,16,1,Glc,d18:1,16:1
6.4,0,700,16,1,Glc,d18:1,16:1
6.6,0,700,16,1,Glc,d18:1,16:1
6.8,0,700,16,1,Glc,d18:1,16:1
7,0,700,16,1,Glc,d18:1,16:1
7.2,0,700,16,1,Glc,d18:1,16:1
7.4,0,700,16,1,Glc,d18:1,16:1
7.6,0,700,16,1,Glc,d18:1,16:1
7.8,0,700,16,1,Glc,d18:1,16:1
8,0,700,16,1,Glc,d18:1,16:1
8.2,0,700,16,1,Glc,d18:1,16:1
8.4,0,700,16,1,Glc,d18:1,16:1
8.6,0,700,16,1,Glc,d18:1,16:1
8.8,0,700,16,1,Glc,d18:1,16:1
9,0,700,16,1,Glc,d18:1,16:1
9.2,0,700,16,1,Glc,d18:1,16:1
9.4,0,700,16,1,Glc,d18:1,16:1
9.6,0,700,16,1,Glc,d18:1,16:1
9.8,0,700,16,1,Glc,d18:1,16:1
10,0,700,16,1,Glc,d18:1,16:1
-10,0,800,16,1,Glc,d18:1,16:1
-9.8,0,800,16,1,Glc,d18:1,16:1
-9.6,0,800,16,1,Glc,d18:1,16:1
-9.4,0,800,16,1,Glc,d18:1,16:1
-9.2,0,800,16,1,Glc,d18:1,16:1
-9,0,800,16,1,Glc,d18:1,16:1
-8.8,0,800,16,1,Glc,d18:1,16:1
-8.6,0,800,16,1,Glc,d18:1,16:1
-8.4,0,800,16,1,Glc,d18:1,16:1
-8.2,0,800,16,1,Glc,d18:1,16:1
-8,0,800,16,1,Glc,d18:1,16:1
-7.8,0,800,16,1,Glc,d18:1,16:1
-7.6,0,800,16,1,Glc,d18:1,16:1
-7.4,0,800,16,1,Glc,d18:1,16:1
-7.2,0,800,16,1,Glc,d18:1,16:1
-7,0,800,16,1,Glc,d18:1,16:1
-6.8,0,800,16,1,Glc,d18:1,16:1
-6.6,0,800,16,1,Glc,d18:1,16:1
-6.4,0,800,16,1,Glc,d18:1,16:1
-6.2,0,800,16,1,Glc,d18:1,16:1
-6,0,800,16,1,Glc,d18:1,16:1
-5.8,0,800,16,1,Glc,d18:1,16:1
-5.6,0,800,16,1,Glc,d18:1,16:1
-5.4,0,800,16,1,Glc,d18:1,16:1
-5.2,0,800,16,1,Glc,d18:1,16:1
-5,0,800,16,1,Glc,d18:1,16:1
-4.8,0,800,16,1,Glc,d18:1,16:1
-4.6,0,800,16,1,Glc,d18:1,16:1
-4.4,0,800,16,1,Glc,d18:1,16:1
-4.2,0,800,16,1,Glc,d18:1,16:1
-4,0,800,16,1,Glc,d18:1,16:1
-3.8,0,800,16,1,Glc,d18:1,16:1
-3.6,0,800,16,1,Glc,d18:1,16:1
-3.4,0,800,16,1,Glc,d18:1,16:1
-3.2,0,800,16,1,Glc,d18:1,16:1
-3,0,800,16,1,Glc,d18:1,16:1
-2.8,0,800,16,1,Glc,d18:1,16:1
-2.6,0,800,16,1,Glc,d18:1,16:1
-2.4,0,800,16,1,Glc,d18:1,16:1
-2.2,0,800,16,1,Glc,d18:1,16:1
-2,0,800,16,1,Glc,d18:1,16:1
-1.8,0,800,16,1,Glc,d18:1,16:1
-1.6,0,800,16,1,Glc,d18:1,16:1
-1.4,260,800,16,1,Glc,d18:1,16:1
-1.2,580,800,16,1,Glc,d18:1,16:1
-1,1420,800,16,1,Glc,d18:1,16:1
-0.8,2260,800,16,1,Glc,d18:1,16:1
-0.6,4240,800,16,1,Glc,d18:1,16:1
-0.4,5600,800,16,1,Glc,d18:1,16:1
-0.2,4320,800,16,1,Glc,d18:1,16:1
0,3420,800,16,1,Glc,d18:1,16:1
0.2,2120,800,16,1,Glc,d18:1,16:1
0.4,2400,800,16,1,Glc,d18:1,16:1
0.6,1400,800,16,1,Glc,d18:1,16:1
0.8,560,800,16,1,Glc,d18:1,16:1
1,180,800,16,1,Glc,d18:1,16:1
1.2,80,800,16,1,Glc,d18:1,16:1
1.4,0,800,16,1,Glc,d18:1,16:1
1.6,0,800,16,1,Glc,d18:1,16:1
1.8,0,800,16,1,Glc,d18:1,16:1
2,0,800,16,1,Glc,d18:1,16:1
2.2,0,800,16,1,Glc,d18:1,16:1
2.4,0,800,16,1,Glc,d18:1,16:1
2.6,0,800,16,1,Glc,d18:1,16:1
2.8,0,800,16,1,Glc,d18:1,16:1
3,0,800,16,1,Glc,d18:1,16:1
3.2,0,800,16,1,Glc,d18:1,16:1
3.4,0,800,16,1,Glc,d18:1,16:1
3.6,0,800,16,1,Glc,d18:1,16:1
3.8,0,800,16,1,Glc,d18:1,16:1
4,0,800,16,1,Glc,d18:1,16:1
4.2,0,800,16,1,Glc,d18:1,16:1
4.4,0,800,16,1,Glc,d18:1,16:1
4.6,0,800,16,1,Glc,d18:1,16:1
4.8,0,800,16,1,Glc,d18:1,16:1
5,0,800,16,1,Glc,d18:1,16:1
5.2,0,800,16,1,Glc,d18:1,16:1
5.4,0,800,16,1,Glc,d18:1,16:1
5.6,0,800,16,1,Glc,d18:1,16:1
5.8,0,800,16,1,Glc,d18:1,16:1
6,0,800,16,1,Glc,d18:1,16:1
6.2,0,800,16,1,Glc,d18:1,16:1
6.4,0,800,16,1,Glc,d18:1,16:1
6.6,0,800,16,1,Glc,d18:1,16:1
6.8,0,800,16,1,Glc,d18:1,16:1
7,0,800,16,1,Glc,d18:1,16:1
7.2,0,800,16,1,Glc,d18:1,16:1
7.4,0,800,16,1,Glc,d18:1,16:1
7.6,0,800,16,1,Glc,d18:1,16:1
7.8,0,800,16,1,Glc,d18:1,16:1
8,0,800,16,1,Glc,d18:1,16:1
8.2,0,800,16,1,Glc,d18:1,16:1
8.4,0,800,16,1,Glc,d18:1,16:1
8.6,0,800,16,1,Glc,d18:1,16:1
8.8,0,800,16,1,Glc,d18:1,16:1
9,0,800,16,1,Glc,d18:1,16:1
9.2,0,800,16,1,Glc,d18:1,16:1
9.4,0,800,16,1,Glc,d18:1,16:1
9.6,0,800,16,1,Glc,d18:1,16:1
9.8,0,800,16,1,Glc,d18:1,16:1
10,0,800,16,1,Glc,d18:1,16:1
-10,0,900,16,1,Glc,d18:1,16:1
-9.8,0,900,16,1,Glc,d18:1,16:1
-9.6,0,900,16,1,Glc,d18:1,16:1
-9.4,0,900,16,1,Glc,d18:1,16:1
-9.2,0,900,16,1,Glc,d18:1,16:1
-9,0,900,16,1,Glc,d18:1,16:1
-8.8,0,900,16,1,Glc,d18:1,16:1
-8.6,0,900,16,1,Glc,d18:1,16:1
-8.4,0,900,16,1,Glc,d18:1,16:1
-8.2,0,900,16,1,Glc,d18:1,16:1
-8,0,900,16,1,Glc,d18:1,16:1
-7.8,0,900,16,1,Glc,d18:1,16:1
-7.6,0,900,16,1,Glc,d18:1,16:1
-7.4,0,900,16,1,Glc,d18:1,16:1
-7.2,0,900,16,1,Glc,d18:1,16:1
-7,0,900,16,1,Glc,d18:1,16:1
-6.8,0,900,16,1,Glc,d18:1,16:1
-6.6,0,900,16,1,Glc,d18:1,16:1
-6.4,0,900,16,1,Glc,d18:1,16:1
-6.2,0,900,16,1,Glc,d18:1,16:1
-6,0,900,16,1,Glc,d18:1,16:1
-5.8,0,900,16,1,Glc,d18:1,16:1
-5.6,0,900,16,1,Glc,d18:1,16:1
-5.4,0,900,16,1,Glc,d18:1,16:1
-5.2,0,900,16,1,Glc,d18:1,16:1
-5,0,900,16,1,Glc,d18:1,16:1
-4.8,0,900,16,1,Glc,d18:1,16:1
-4.6,0,900,16,1,Glc,d18:1,16:1
-4.4,0,900,16,1,Glc,d18:1,16:1
-4.2,0,900,16,1,Glc,d18:1,16:1
-4,0,900,16,1,Glc,d18:1,16:1
-3.8,0,900,16,1,Glc,d18:1,16:1
-3.6,0,900,16,1,Glc,d18:1,16:1
-3.4,0,900,16,1,Glc,d18:1,16:1
-3.2,0,900,16,1,Glc,d18:1,16:1
-3,0,900,16,1,Glc,d18:1,16:1
-2.8,0,900,16,1,Glc,d18:1,16:1
-2.6,0,900,16,1,Glc,d18:1,16:1
-2.4,0,900,16,1,Glc,d18:1,16:1
-2.2,0,900,16,1,Glc,d18:1,16:1
-2,0,900,16,1,Glc,d18:1,16:1
-1.8,0,900,16,1,Glc,d18:1,16:1
-1.6,20,900,16,1,Glc,d18:1,16:1
-1.4,120,900,16,1,Glc,d18:1,16:1
-1.2,680,900,16,1,Glc,d18:1,16:1
-1,1220,900,16,1,Glc,d18:1,16:1
-0.8,3220,900,16,1,Glc,d18:1,16:1
-0.6,4420,900,16,1,Glc,d18:1,16:1
-0.4,4840,900,16,1,Glc,d18:1,16:1
-0.2,4400,900,16,1,Glc,d18:1,16:1
0,4980,900,16,1,Glc,d18:1,16:1
0.2,3480,900,16,1,Glc,d18:1,16:1
0.4,2920,900,16,1,Glc,d18:1,16:1
0.6,1460,900,16,1,Glc,d18:1,16:1
0.8,1040,900,16,1,Glc,d18:1,16:1
1,260,900,16,1,Glc,d18:1,16:1
1.2,100,900,16,1,Glc,d18:1,16:1
1.4,0,900,16,1,Glc,d18:1,16:1
1.6,0,900,16,1,Glc,d18:1,16:1
1.8,0,900,16,1,Glc,d18:1,16:1
2,0,900,16,1,Glc,d18:1,16:1
2.2,0,900,16,1,Glc,d18:1,16:1
2.4,0,900,16,1,Glc,d18:1,16:1
2.6,0,900,16,1,Glc,d18:1,16:1
2.8,0,900,16,1,Glc,d18:1,16:1
3,0,900,16,1,Glc,d18:1,16:1
3.2,0,900,16,1,Glc,d18:1,16:1
3.4,0,900,16,1,Glc,d18:1,16:1
3.6,0,900,16,1,Glc,d18:1,16:1
3.8,0,900,16,1,Glc,d18:1,16:1
4,0,900,16,1,Glc,d18:1,16:1
4.2,0,900,16,1,Glc,d18:1,16:1
4.4,0,900,16,1,Glc,d18:1,16:1
4.6,0,900,16,1,Glc,d18:1,16:1
4.8,0,900,16,1,Glc,d18:1,16:1
5,0,900,16,1,Glc,d18:1,16:1
5.2,0,900,16,1,Glc,d18:1,16:1
5.4,0,900,16,1,Glc,d18:1,16:1
5.6,0,900,16,1,Glc,d18:1,16:1
5.8,0,900,16,1,Glc,d18:1,16:1
6,0,900,16,1,Glc,d18:1,16:1
6.2,0,900,16,1,Glc,d18:1,16:1
6.4,0,900,16,1,Glc,d18:1,16:1
6.6,0,900,16,1,Glc,d18:1,16:1
6.8,0,900,16,1,Glc,d18:1,16:1
7,0,900,16,1,Glc,d18:1,16:1
7.2,0,900,16,1,Glc,d18:1,16:1
7.4,0,900,16,1,Glc,d18:1,16:1
7.6,0,900,16,1,Glc,d18:1,16:1
7.8,0,900,16,1,Glc,d18:1,16:1
8,0,900,16,1,Glc,d18:1,16:1
8.2,0,900,16,1,Glc,d18:1,16:1
8.4,0,900,16,1,Glc,d18:1,16:1
8.6,0,900,16,1,Glc,d18:1,16:1
8.8,0,900,16,1,Glc,d18:1,16:1
9,0,900,16,1,Glc,d18:1,16:1
9.2,0,900,16,1,Glc,d18:1,16:1
9.4,0,900,16,1,Glc,d18:1,16:1
9.6,0,900,16,1,Glc,d18:1,16:1
9.8,0,900,16,1,Glc,d18:1,16:1
10,0,900,16,1,Glc,d18:1,16:1
-10,0,1000,16,1,Glc,d18:1,16:1
-9.8,0,1000,16,1,Glc,d18:1,16:1
-9.6,0,1000,16,1,Glc,d18:1,16:1
-9.4,0,1000,16,1,Glc,d18:1,16:1
-9.2,0,1000,16,1,Glc,d18:1,16:1
-9,0,1000,16,1,Glc,d18:1,16:1
-8.8,0,1000,16,1,Glc,d18:1,16:1
-8.6,0,1000,16,1,Glc,d18:1,16:1
-8.4,0,1000,16,1,Glc,d18:1,16:1
-8.2,0,1000,16,1,Glc,d18:1,16:1
-8,0,1000,16,1,Glc,d18:1,16:1
-7.8,0,1000,16,1,Glc,d18:1,16:1
-7.6,0,1000,16,1,Glc,d18:1,16:1
-7.4,0,1000,16,1,Glc,d18:1,16:1
-7.2,0,1000,16,1,Glc,d18:1,16:1
-7,0,1000,16,1,Glc,d18:1,16:1
-6.8,0,1000,16,1,Glc,d18:1,16:1
-6.6,0,1000,16,1,Glc,d18:1,16:1
-6.4,0,1000,16,1,Glc,d18:1,16:1
-6.2,0,1000,16,1,Glc,d18:1,16:1
-6,0,1000,16,1,Glc,d18:1,16:1
-5.8,0,1000,16,1,Glc,d18:1,16:1
-5.6,0,1000,16,1,Glc,d18:1,16:1
-5.4,0,1000,16,1,Glc,d18:1,16:1
-5.2,0,1000,16,1,Glc,d18:1,16:1
-5,0,1000,16,1,Glc,d18:1,16:1
-4.8,0,1000,16,1,Glc,d18:1,16:1
-4.6,0,1000,16,1,Glc,d18:1,16:1
-4.4,0,1000,16,1,Glc,d18:1,16:1
-4.2,0,1000,16,1,Glc,d18:1,16:1
-4,0,1000,16,1,Glc,d18:1,16:1
-3.8,0,1000,16,1,Glc,d18:1,16:1
-3.6,0,1000,16,1,Glc,d18:1,16:1
-3.4,0,1000,16,1,Glc,d18:1,16:1
-3.2,0,1000,16,1,Glc,d18:1,16:1
-3,0,1000,16,1,Glc,d18:1,16:1
-2.8,0,1000,16,1,Glc,d18:1,16:1
-2.6,0,1000,16,1,Glc,d18:1,16:1
-2.4,0,1000,16,1,Glc,d18:1,16:1
-2.2,0,1000,16,1,Glc,d18:1,16:1
-2,0,1000,16,1,Glc,d18:1,16:1
-1.8,0,1000,16,1,Glc,d18:1,16:1
-1.6,0,1000,16,1,Glc,d18:1,16:1
-1.4,140,1000,16,1,Glc,d18:1,16:1
-1.2,600,1000,16,1,Glc,d18:1,16:1
-1,1880,1000,16,1,Glc,d18:1,16:1
-0.8,3640,1000,16,1,Glc,d18:1,16:1
-0.6,4200,1000,16,1,Glc,d18:1,16:1
-0.4,4240,1000,16,1,Glc,d18:1,16:1
-0.2,3660,1000,16,1,Glc,d18:1,16:1
0,3340,1000,16,1,Glc,d18:1,16:1
0.2,1980,1000,16,1,Glc,d18:1,16:1
0.4,1600,1000,16,1,Glc,d18:1,16:1
0.6,980,1000,16,1,Glc,d18:1,16:1
0.8,480,1000,16,1,Glc,d18:1,16:1
1,120,1000,16,1,Glc,d18:1,16:1
1.2,0,1000,16,1,Glc,d18:1,16:1
1.4,0,1000,16,1,Glc,d18:1,16:1
1.6,0,1000,16,1,Glc,d18:1,16:1
1.8,0,1000,16,1,Glc,d18:1,16:1
2,0,1000,16,1,Glc,d18:1,16:1
2.2,0,1000,16,1,Glc,d18:1,16:1
2.4,0,1000,16,1,Glc,d18:1,16:1
2.6,0,1000,16,1,Glc,d18:1,16:1
2.8,0,1000,16,1,Glc,d18:1,16:1
3,0,1000,16,1,Glc,d18:1,16:1
3.2,0,1000,16,1,Glc,d18:1,16:1
3.4,0,1000,16,1,Glc,d18:1,16:1
3.6,0,1000,16,1,Glc,d18:1,16:1
3.8,0,1000,16,1,Glc,d18:1,16:1
4,0,1000,16,1,Glc,d18:1,16:1
4.2,0,1000,16,1,Glc,d18:1,16:1
4.4,0,1000,16,1,Glc,d18:1,16:1
4.6,0,1000,16,1,Glc,d18:1,16:1
4.8,0,1000,16,1,Glc,d18:1,16:1
5,0,1000,16,1,Glc,d18:1,16:1
5.2,0,1000,16,1,Glc,d18:1,16:1
5.4,0,1000,16,1,Glc,d18:1,16:1
5.6,0,1000,16,1,Glc,d18:1,16:1
5.8,0,1000,16,1,Glc,d18:1,16:1
6,0,1000,16,1,Glc,d18:1,16:1
6.2,0,1000,16,1,Glc,d18:1,16:1
6.4,0,1000,16,1,Glc,d18:1,16:1
