,COV,Intensity,SV,chainLength,unsaturationUnit,isomer,sphingoidBackbone,lipidSpecies
18683,9.8,0,1600,24,1,Gal,d18:1,24:1
18684,10.0,0,1600,24,1,Gal,d18:1,24:1
18685,-10.0,0,1700,24,1,Gal,d18:1,24:1
18686,-9.8,0,1700,24,1,Gal,d18:1,24:1
18687,-9.6,0,1700,24,1,Gal,d18:1,24:1
18688,-9.4,0,1700,24,1,Gal,d18:1,24:1
18689,-9.2,0,1700,24,1,Gal,d18:1,24:1
18690,-9.0,0,1700,24,1,Gal,d18:1,24:1
18691,-8.8,0,1700,24,1,Gal,d18:1,24:1
18692,-8.6,0,1700,24,1,Gal,d18:1,24:1
18693,-8.4,0,1700,24,1,Gal,d18:1,24:1
18694,-8.2,0,1700,24,1,Gal,d18:1,24:1
18695,-8.0,0,1700,24,1,Gal,d18:1,24:1
18696,-7.8,0,1700,24,1,Gal,d18:1,24:1
18697,-7.6,0,1700,24,1,Gal,d18:1,24:1
18698,-7.4,0,1700,24,1,Gal,d18:1,24:1
18699,-7.2,0,1700,24,1,Gal,d18:1,24:1
18700,-7.0,0,1700,24,1,Gal,d18:1,24:1
18701,-6.8,0,1700,24,1,Gal,d18:1,24:1
18702,-6.6,0,1700,24,1,Gal,d18:1,24:1
18703,-6.4,0,1700,24,1,Gal,d18:1,24:1
18704,-6.2,0,1700,24,1,Gal,d18:1,24:1
18705,-6.0,0,1700,24,1,Gal,d18:1,24:1
18706,-5.8,0,1700,24,1,Gal,d18:1,24:1
18707,-5.6,0,1700,24,1,Gal,d18:1,24:1
18708,-5.4,0,1700,24,1,Gal,d18:1,24:1
18709,-5.2,0,1700,24,1,Gal,d18:1,24:1
18710,-5.0,0,1700,24,1,Gal,d18:1,24:1
18711,-4.8,0,1700,24,1,Gal,d18:1,24:1
18712,-4.6,0,1700,24,1,Gal,d18:1,24:1
18713,-4.4,0,1700,24,1,Gal,d18:1,24:1
18714,-4.2,0,1700,24,1,Gal,d18:1,24:1
18715,-4.0,0,1700,24,1,Gal,d18:1,24:1
18716,-3.8,0,1700,24,1,Gal,d18:1,24:1
18717,-3.6,0,1700,24,1,Gal,d18:1,24:1
18718,-3.4,0,1700,24,1,Gal,d18:1,24:1
18719,-3.2,0,1700,24,1,Gal,d18:1,24:1
18720,-3.0,0,1700,24,1,Gal,d18:1,24:1
18721,-2.8,0,1700,24,1,Gal,d18:1,24:1
18722,-2.6,0,1700,24,1,Gal,d18:1,24:1
18723,-2.4,0,1700,24,1,Gal,d18:1,24:1
18724,-2.2,0,1700,24,1,Gal,d18:1,24:1
18725,-2.0,0,1700,24,1,Gal,d18:1,24:1
18726,-1.8,0,1700,24,1,Gal,d18:1,24:1
18727,-1.6,0,1700,24,1,Gal,d18:1,24:1
18728,-1.4,60,1700,24,1,Gal,d18:1,24:1
18729,-1.2,260,1700,24,1,Gal,d18:1,24:1
18730,-1.0,1280,1700,24,1,Gal,d18:1,24:1
18731,-0.8,2120,1700,24,1,Gal,d18:1,24:1
18732,-0.6,5060,1700,24,1,Gal,d18:1,24:1
18733,-0.4,6220,1700,24,1,Gal,d18:1,24:1
18734,-0.2,7160,1700,24,1,Gal,d18:1,24:1
18735,0.0,7100,1700,24,1,Gal,d18:1,24:1
18736,0.2,4180,1700,24,1,Gal,d18:1,24:1
18737,0.4,4220,1700,24,1,Gal,d18:1,24:1
18738,0.6,2200,1700,24,1,Gal,d18:1,24:1
18739,0.8,1280,1700,24,1,Gal,d18:1,24:1
18740,1.0,420,1700,24,1,Gal,d18:1,24:1
18741,1.2,40,1700,24,1,Gal,d18:1,24:1
18742,1.4,20,1700,24,1,Gal,d18:1,24:1
18743,1.6,0,1700,24,1,Gal,d18:1,24:1
18744,1.8,0,1700,24,1,Gal,d18:1,24:1
18745,2.0,0,1700,24,1,Gal,d18:1,24:1
18746,2.2,0,1700,24,1,Gal,d18:1,24:1
18747,2.4,0,1700,24,1,Gal,d18:1,24:1
18748,2.6,0,1700,24,1,Gal,d18:1,24:1
18749,2.8,0,1700,24,1,Gal,d18:1,24:1
18750,3.0,0,1700,24,1,Gal,d18:1,24:1
18751,3.2,0,1700,24,1,Gal,d18:1,24:1
18752,3.4,0,1700,24,1,Gal,d18:1,24:1
18753,3.6,0,1700,24,1,Gal,d18:1,24:1
18754,3.8,0,1700,24,1,Gal,d18:1,24:1
18755,4.0,0,1700,24,1,Gal,d18:1,24:1
18756,4.2,0,1700,24,1,Gal,d18:1,24:1
18757,4.4,0,1700,24,1,Gal,d18:1,24:1
18758,4.6,0,1700,24,1,Gal,d18:1,24:1
18759,4.8,0,1700,24,1,Gal,d18:1,24:1
18760,5.0,0,1700,24,1,Gal,d18:1,24:1
18761,5.2,0,1700,24,1,Gal,d18:1,24:1
18762,5.4,0,1700,24,1,Gal,d18:1,24:1
18763,5.6,0,1700,24,1,Gal,d18:1,24:1
18764,5.8,0,1700,24,1,Gal,d18:1,24:1
18765,6.0,0,1700,24,1,Gal,d18:1,24:1
18766,6.2,0,1700,24,1,Gal,d18:1,24:1
18767,6.4,0,1700,24,1,Gal,d18:1,24:1
18768,6.6,0,1700,24,1,Gal,d18:1,24:1
18769,6.8,0,1700,24,1,Gal,d18:1,24:1
18770,7.0,0,1700,24,1,Gal,d18:1,24:1
18771,7.2,0,1700,24,1,Gal,d18:1,24:1
18772,7.4,0,1700,24,1,Gal,d18:1,24:1
18773,7.6,0,1700,24,1,Gal,d18:1,24:1
18774,7.8,0,1700,24,1,Gal,d18:1,24:1
18775,8.0,0,1700,24,1,Gal,d18:1,24:1
18776,8.2,0,1700,24,1,Gal,d18:1,24:1
18777,8.4,0,1700,24,1,Gal,d18:1,24:1
18778,8.6,0,1700,24,1,Gal,d18:1,24:1
18779,8.8,0,1700,24,1,Gal,d18:1,24:1
18780,9.0,0,1700,24,1,Gal,d18:1,24:1
18781,9.2,0,1700,24,1,Gal,d18:1,24:1
18782,9.4,0,1700,24,1,Gal,d18:1,24:1
18783,9.6,0,1700,24,1,Gal,d18:1,24:1
18784,9.8,0,1700,24,1,Gal,d18:1,24:1
18785,10.0,0,1700,24,1,Gal,d18:1,24:1
18786,-10.0,0,1800,24,1,Gal,d18:1,24:1
18787,-9.8,0,1800,24,1,Gal,d18:1,24:1
18788,-9.6,0,1800,24,1,Gal,d18:1,24:1
18789,-9.4,0,1800,24,1,Gal,d18:1,24:1
18790,-9.2,0,1800,24,1,Gal,d18:1,24:1
18791,-9.0,0,1800,24,1,Gal,d18:1,24:1
18792,-8.8,0,1800,24,1,Gal,d18:1,24:1
18793,-8.6,0,1800,24,1,Gal,d18:1,24:1
18794,-8.4,0,1800,24,1,Gal,d18:1,24:1
18795,-8.2,0,1800,24,1,Gal,d18:1,24:1
18796,-8.0,0,1800,24,1,Gal,d18:1,24:1
18797,-7.8,0,1800,24,1,Gal,d18:1,24:1
18798,-7.6,0,1800,24,1,Gal,d18:1,24:1
18799,-7.4,0,1800,24,1,Gal,d18:1,24:1
18800,-7.2,0,1800,24,1,Gal,d18:1,24:1
18801,-7.0,0,1800,24,1,Gal,d18:1,24:1
18802,-6.8,0,1800,24,1,Gal,d18:1,24:1
18803,-6.6,0,1800,24,1,Gal,d18:1,24:1
18804,-6.4,0,1800,24,1,Gal,d18:1,24:1
18805,-6.2,0,1800,24,1,Gal,d18:1,24:1
18806,-6.0,0,1800,24,1,Gal,d18:1,24:1
18807,-5.8,0,1800,24,1,Gal,d18:1,24:1
18808,-5.6,0,1800,24,1,Gal,d18:1,24:1
18809,-5.4,0,1800,24,1,Gal,d18:1,24:1
18810,-5.2,0,1800,24,1,Gal,d18:1,24:1
18811,-5.0,0,1800,24,1,Gal,d18:1,24:1
18812,-4.8,0,1800,24,1,Gal,d18:1,24:1
18813,-4.6,0,1800,24,1,Gal,d18:1,24:1
18814,-4.4,0,1800,24,1,Gal,d18:1,24:1
18815,-4.2,0,1800,24,1,Gal,d18:1,24:1
18816,-4.0,0,1800,24,1,Gal,d18:1,24:1
18817,-3.8,0,1800,24,1,Gal,d18:1,24:1
18818,-3.6,0,1800,24,1,Gal,d18:1,24:1
18819,-3.4,0,1800,24,1,Gal,d18:1,24:1
18820,-3.2,0,1800,24,1,Gal,d18:1,24:1
18821,-3.0,0,1800,24,1,Gal,d18:1,24:1
18822,-2.8,0,1800,24,1,Gal,d18:1,24:1
18823,-2.6,0,1800,24,1,Gal,d18:1,24:1
18824,-2.4,0,1800,24,1,Gal,d18:1,24:1
18825,-2.2,0,1800,24,1,Gal,d18:1,24:1
18826,-2.0,0,1800,24,1,Gal,d18:1,24:1
18827,-1.8,0,1800,24,1,Gal,d18:1,24:1
18828,-1.6,40,1800,24,1,Gal,d18:1,24:1
18829,-1.4,160,1800,24,1,Gal,d18:1,24:1
18830,-1.2,720,1800,24,1,Gal,d18:1,24:1
18831,-1.0,1360,1800,24,1,Gal,d18:1,24:1
18832,-0.8,3340,1800,24,1,Gal,d18:1,24:1
18833,-0.6,6440,1800,24,1,Gal,d18:1,24:1
18834,-0.4,7840,1800,24,1,Gal,d18:1,24:1
18835,-0.2,7540,1800,24,1,Gal,d18:1,24:1
18836,0.0,5900,1800,24,1,Gal,d18:1,24:1
18837,0.2,5320,1800,24,1,Gal,d18:1,24:1
18838,0.4,3560,1800,24,1,Gal,d18:1,24:1
18839,0.6,2640,1800,24,1,Gal,d18:1,24:1
18840,0.8,1220,1800,24,1,Gal,d18:1,24:1
18841,1.0,420,1800,24,1,Gal,d18:1,24:1
18842,1.2,80,1800,24,1,Gal,d18:1,24:1
18843,1.4,20,1800,24,1,Gal,d18:1,24:1
18844,1.6,40,1800,24,1,Gal,d18:1,24:1
18845,1.8,0,1800,24,1,Gal,d18:1,24:1
18846,2.0,0,1800,24,1,Gal,d18:1,24:1
18847,2.2,0,1800,24,1,Gal,d18:1,24:1
18848,2.4,0,1800,24,1,Gal,d18:1,24:1
18849,2.6,0,1800,24,1,Gal,d18:1,24:1
18850,2.8,0,1800,24,1,Gal,d18:1,24:1
18851,3.0,0,1800,24,1,Gal,d18:1,24:1
18852,3.2,0,1800,24,1,Gal,d18:1,24:1
18853,3.4,0,1800,24,1,Gal,d18:1,24:1
18854,3.6,0,1800,24,1,Gal,d18:1,24:1
18855,3.8,0,1800,24,1,Gal,d18:1,24:1
18856,4.0,0,1800,24,1,Gal,d18:1,24:1
18857,4.2,0,1800,24,1,Gal,d18:1,24:1
18858,4.4,0,1800,24,1,Gal,d18:1,24:1
18859,4.6,0,1800,24,1,Gal,d18:1,24:1
18860,4.8,0,1800,24,1,Gal,d18:1,24:1
18861,5.0,0,1800,24,1,Gal,d18:1,24:1
18862,5.2,0,1800,24,1,Gal,d18:1,24:1
18863,5.4,0,1800,24,1,Gal,d18:1,24:1
18864,5.6,0,1800,24,1,Gal,d18:1,24:1
18865,5.8,0,1800,24,1,Gal,d18:1,24:1
18866,6.0,0,1800,24,1,Gal,d18:1,24:1
18867,6.2,0,1800,24,1,Gal,d18:1,24:1
18868,6.4,0,1800,24,1,Gal,d18:1,24:1
18869,6.6,0,1800,24,1,Gal,d18:1,24:1
18870,6.8,0,1800,24,1,Gal,d18:1,24:1
18871,7.0,0,1800,24,1,Gal,d18:1,24:1
18872,7.2,0,1800,24,1,Gal,d18:1,24:1
18873,7.4,0,1800,24,1,Gal,d18:1,24:1
18874,7.6,0,1800,24,1,Gal,d18:1,24:1
18875,7.8,0,1800,24,1,Gal,d18:1,24:1
18876,8.0,0,1800,24,1,Gal,d18:1,24:1
18877,8.2,0,1800,24,1,Gal,d18:1,24:1
18878,8.4,0,1800,24,1,Gal,d18:1,24:1
18879,8.6,0,1800,24,1,Gal,d18:1,24:1
18880,8.8,0,1800,24,1,Gal,d18:1,24:1
18881,9.0,0,1800,24,1,Gal,d18:1,24:1
18882,9.2,0,1800,24,1,Gal,d18:1,24:1
18883,9.4,0,1800,24,1,Gal,d18:1,24:1
18884,9.6,0,1800,24,1,Gal,d18:1,24:1
18885,9.8,0,1800,24,1,Gal,d18:1,24:1
18886,10.0,0,1800,24,1,Gal,d18:1,24:1
18887,-10.0,0,1900,24,1,Gal,d18:1,24:1
18888,-9.8,0,1900,24,1,Gal,d18:1,24:1
18889,-9.6,0,1900,24,1,Gal,d18:1,24:1
18890,-9.4,0,1900,24,1,Gal,d18:1,24:1
18891,-9.2,0,1900,24,1,Gal,d18:1,24:1
18892,-9.0,0,1900,24,1,Gal,d18:1,24:1
18893,-8.8,0,1900,24,1,Gal,d18:1,24:1
18894,-8.6,0,1900,24,1,Gal,d18:1,24:1
18895,-8.4,0,1900,24,1,Gal,d18:1,24:1
18896,-8.2,0,1900,24,1,Gal,d18:1,24:1
18897,-8.0,0,1900,24,1,Gal,d18:1,24:1
18898,-7.8,0,1900,24,1,Gal,d18:1,24:1
18899,-7.6,0,1900,24,1,Gal,d18:1,24:1
18900,-7.4,0,1900,24,1,Gal,d18:1,24:1
18901,-7.2,0,1900,24,1,Gal,d18:1,24:1
18902,-7.0,0,1900,24,1,Gal,d18:1,24:1
18903,-6.8,0,1900,24,1,Gal,d18:1,24:1
18904,-6.6,0,1900,24,1,Gal,d18:1,24:1
18905,-6.4,0,1900,24,1,Gal,d18:1,24:1
18906,-6.2,0,1900,24,1,Gal,d18:1,24:1
18907,-6.0,0,1900,24,1,Gal,d18:1,24:1
18908,-5.8,0,1900,24,1,Gal,d18:1,24:1
18909,-5.6,0,1900,24,1,Gal,d18:1,24:1
18910,-5.4,0,1900,24,1,Gal,d18:1,24:1
18911,-5.2,0,1900,24,1,Gal,d18:1,24:1
18912,-5.0,0,1900,24,1,Gal,d18:1,24:1
18913,-4.8,0,1900,24,1,Gal,d18:1,24:1
18914,-4.6,0,1900,24,1,Gal,d18:1,24:1
18915,-4.4,0,1900,24,1,Gal,d18:1,24:1
18916,-4.2,0,1900,24,1,Gal,d18:1,24:1
18917,-4.0,0,1900,24,1,Gal,d18:1,24:1
18918,-3.8,0,1900,24,1,Gal,d18:1,24:1
18919,-3.6,0,1900,24,1,Gal,d18:1,24:1
18920,-3.4,0,1900,24,1,Gal,d18:1,24:1
18921,-3.2,0,1900,24,1,Gal,d18:1,24:1
18922,-3.0,0,1900,24,1,Gal,d18:1,24:1
18923,-2.8,0,1900,24,1,Gal,d18:1,24:1
18924,-2.6,0,1900,24,1,Gal,d18:1,24:1
18925,-2.4,0,1900,24,1,Gal,d18:1,24:1
18926,-2.2,0,1900,24,1,Gal,d18:1,24:1
18927,-2.0,0,1900,24,1,Gal,d18:1,24:1
18928,-1.8,0,1900,24,1,Gal,d18:1,24:1
18929,-1.6,0,1900,24,1,Gal,d18:1,24:1
18930,-1.4,120,1900,24,1,Gal,d18:1,24:1
18931,-1.2,400,1900,24,1,Gal,d18:1,24:1
18932,-1.0,1400,1900,24,1,Gal,d18:1,24:1
18933,-0.8,3640,1900,24,1,Gal,d18:1,24:1
18934,-0.6,5700,1900,24,1,Gal,d18:1,24:1
18935,-0.4,8340,1900,24,1,Gal,d18:1,24:1
18936,-0.2,7660,1900,24,1,Gal,d18:1,24:1
18937,0.0,6820,1900,24,1,Gal,d18:1,24:1
18938,0.2,5560,1900,24,1,Gal,d18:1,24:1
18939,0.4,4380,1900,24,1,Gal,d18:1,24:1
18940,0.6,2980,1900,24,1,Gal,d18:1,24:1
18941,0.8,940,1900,24,1,Gal,d18:1,24:1
18942,1.0,360,1900,24,1,Gal,d18:1,24:1
18943,1.2,120,1900,24,1,Gal,d18:1,24:1
18944,1.4,100,1900,24,1,Gal,d18:1,24:1
18945,1.6,0,1900,24,1,Gal,d18:1,24:1
18946,1.8,0,1900,24,1,Gal,d18:1,24:1
18947,2.0,0,1900,24,1,Gal,d18:1,24:1
18948,2.2,0,1900,24,1,Gal,d18:1,24:1
18949,2.4,0,1900,24,1,Gal,d18:1,24:1
18950,2.6,0,1900,24,1,Gal,d18:1,24:1
18951,2.8,0,1900,24,1,Gal,d18:1,24:1
18952,3.0,0,1900,24,1,Gal,d18:1,24:1
18953,3.2,0,1900,24,1,Gal,d18:1,24:1
18954,3.4,0,1900,24,1,Gal,d18:1,24:1
18955,3.6,0,1900,24,1,Gal,d18:1,24:1
18956,3.8,0,1900,24,1,Gal,d18:1,24:1
18957,4.0,0,1900,24,1,Gal,d18:1,24:1
18958,4.2,0,1900,24,1,Gal,d18:1,24:1
18959,4.4,0,1900,24,1,Gal,d18:1,24:1
18960,4.6,0,1900,24,1,Gal,d18:1,24:1
18961,4.8,0,1900,24,1,Gal,d18:1,24:1
18962,5.0,0,1900,24,1,Gal,d18:1,24:1
18963,5.2,0,1900,24,1,Gal,d18:1,24:1
18964,5.4,0,1900,24,1,Gal,d18:1,24:1
18965,5.6,0,1900,24,1,Gal,d18:1,24:1
18966,5.8,0,1900,24,1,Gal,d18:1,24:1
18967,6.0,0,1900,24,1,Gal,d18:1,24:1
18968,6.2,0,1900,24,1,Gal,d18:1,24:1
18969,6.4,0,1900,24,1,Gal,d18:1,24:1
18970,6.6,0,1900,24,1,Gal,d18:1,24:1
18971,6.8,0,1900,24,1,Gal,d18:1,24:1
18972,7.0,0,1900,24,1,Gal,d18:1,24:1
18973,7.2,0,1900,24,1,Gal,d18:1,24:1
18974,7.4,0,1900,24,1,Gal,d18:1,24:1
18975,7.6,0,1900,24,1,Gal,d18:1,24:1
18976,7.8,0,1900,24,1,Gal,d18:1,24:1
18977,8.0,0,1900,24,1,Gal,d18:1,24:1
18978,8.2,0,1900,24,1,Gal,d18:1,24:1
18979,8.4,0,1900,24,1,Gal,d18:1,24:1
18980,8.6,0,1900,24,1,Gal,d18:1,24:1
18981,8.8,0,1900,24,1,Gal,d18:1,24:1
18982,9.0,0,1900,24,1,Gal,d18:1,24:1
18983,9.2,0,1900,24,1,Gal,d18:1,24:1
18984,9.4,0,1900,24,1,Gal,d18:1,24:1
18985,9.6,0,1900,24,1,Gal,d18:1,24:1
18986,9.8,0,1900,24,1,Gal,d18:1,24:1
18987,10.0,0,1900,24,1,Gal,d18:1,24:1
18988,-10.0,0,2000,24,1,Gal,d18:1,24:1
18989,-9.8,0,2000,24,1,Gal,d18:1,24:1
18990,-9.6,0,2000,24,1,Gal,d18:1,24:1
18991,-9.4,0,2000,24,1,Gal,d18:1,24:1
18992,-9.2,0,2000,24,1,Gal,d18:1,24:1
18993,-9.0,0,2000,24,1,Gal,d18:1,24:1
18994,-8.8,0,2000,24,1,Gal,d18:1,24:1
18995,-8.6,0,2000,24,1,Gal,d18:1,24:1
18996,-8.4,0,2000,24,1,Gal,d18:1,24:1
18997,-8.2,0,2000,24,1,Gal,d18:1,24:1
18998,-8.0,0,2000,24,1,Gal,d18:1,24:1
18999,-7.8,0,2000,24,1,Gal,d18:1,24:1
19000,-7.6,0,2000,24,1,Gal,d18:1,24:1
19001,-7.4,0,2000,24,1,Gal,d18:1,24:1
19002,-7.2,0,2000,24,1,Gal,d18:1,24:1
19003,-7.0,0,2000,24,1,Gal,d18:1,24:1
19004,-6.8,0,2000,24,1,Gal,d18:1,24:1
19005,-6.6,0,2000,24,1,Gal,d18:1,24:1
19006,-6.4,0,2000,24,1,Gal,d18:1,24:1
19007,-6.2,0,2000,24,1,Gal,d18:1,24:1
19008,-6.0,0,2000,24,1,Gal,d18:1,24:1
19009,-5.8,0,2000,24,1,Gal,d18:1,24:1
19010,-5.6,0,2000,24,1,Gal,d18:1,24:1
19011,-5.4,0,2000,24,1,Gal,d18:1,24:1
19012,-5.2,0,2000,24,1,Gal,d18:1,24:1
19013,-5.0,0,2000,24,1,Gal,d18:1,24:1
19014,-4.8,0,2000,24,1,Gal,d18:1,24:1
19015,-4.6,0,2000,24,1,Gal,d18:1,24:1
19016,-4.4,0,2000,24,1,Gal,d18:1,24:1
19017,-4.2,0,2000,24,1,Gal,d18:1,24:1
19018,-4.0,0,2000,24,1,Gal,d18:1,24:1
19019,-3.8,0,2000,24,1,Gal,d18:1,24:1
19020,-3.6,0,2000,24,1,Gal,d18:1,24:1
19021,-3.4,0,2000,24,1,Gal,d18:1,24:1
19022,-3.2,0,2000,24,1,Gal,d18:1,24:1
19023,-3.0,0,2000,24,1,Gal,d18:1,24:1
19024,-2.8,0,2000,24,1,Gal,d18:1,24:1
19025,-2.6,0,2000,24,1,Gal,d18:1,24:1
19026,-2.4,0,2000,24,1,Gal,d18:1,24:1
19027,-2.2,0,2000,24,1,Gal,d18:1,24:1
19028,-2.0,0,2000,24,1,Gal,d18:1,24:1
19029,-1.8,0,2000,24,1,Gal,d18:1,24:1
19030,-1.6,0,2000,24,1,Gal,d18:1,24:1
19031,-1.4,80,2000,24,1,Gal,d18:1,24:1
19032,-1.2,600,2000,24,1,Gal,d18:1,24:1
19033,-1.0,1540,2000,24,1,Gal,d18:1,24:1
19034,-0.8,3880,2000,24,1,Gal,d18:1,24:1
19035,-0.6,6100,2000,24,1,Gal,d18:1,24:1
19036,-0.4,8260,2000,24,1,Gal,d18:1,24:1
19037,-0.2,7840,2000,24,1,Gal,d18:1,24:1
19038,0.0,6380,2000,24,1,Gal,d18:1,24:1
19039,0.2,4840,2000,24,1,Gal,d18:1,24:1
19040,0.4,3800,2000,24,1,Gal,d18:1,24:1
19041,0.6,1900,2000,24,1,Gal,d18:1,24:1
19042,0.8,1260,2000,24,1,Gal,d18:1,24:1
19043,1.0,340,2000,24,1,Gal,d18:1,24:1
19044,1.2,40,2000,24,1,Gal,d18:1,24:1
19045,1.4,60,2000,24,1,Gal,d18:1,24:1
19046,1.6,20,2000,24,1,Gal,d18:1,24:1
19047,1.8,0,2000,24,1,Gal,d18:1,24:1
19048,2.0,0,2000,24,1,Gal,d18:1,24:1
19049,2.2,0,2000,24,1,Gal,d18:1,24:1
19050,2.4,0,2000,24,1,Gal,d18:1,24:1
19051,2.6,0,2000,24,1,Gal,d18:1,24:1
19052,2.8,0,2000,24,1,Gal,d18:1,24:1
19053,3.0,0,2000,24,1,Gal,d18:1,24:1
19054,3.2,0,2000,24,1,Gal,d18:1,24:1
19055,3.4,0,2000,24,1,Gal,d18:1,24:1
19056,3.6,0,2000,24,1,Gal,d18:1,24:1
19057,3.8,0,2000,24,1,Gal,d18:1,24:1
19058,4.0,0,2000,24,1,Gal,d18:1,24:1
19059,4.2,0,2000,24,1,Gal,d18:1,24:1
19060,4.4,0,2000,24,1,Gal,d18:1,24:1
19061,4.6,0,2000,24,1,Gal,d18:1,24:1
19062,4.8,0,2000,24,1,Gal,d18:1,24:1
19063,5.0,0,2000,24,1,Gal,d18:1,24:1
19064,5.2,0,2000,24,1,Gal,d18:1,24:1
19065,5.4,0,2000,24,1,Gal,d18:1,24:1
19066,5.6,0,2000,24,1,Gal,d18:1,24:1
19067,5.8,0,2000,24,1,Gal,d18:1,24:1
19068,6.0,0,2000,24,1,Gal,d18:1,24:1
19069,6.2,0,2000,24,1,Gal,d18:1,24:1
19070,6.4,0,2000,24,1,Gal,d18:1,24:1
19071,6.6,0,2000,24,1,Gal,d18:1,24:1
19072,6.8,0,2000,24,1,Gal,d18:1,24:1
19073,7.0,0,2000,24,1,Gal,d18:1,24:1
19074,7.2,0,2000,24,1,Gal,d18:1,24:1
19075,7.4,0,2000,24,1,Gal,d18:1,24:1
19076,7.6,0,2000,24,1,Gal,d18:1,24:1
19077,7.8,0,2000,24,1,Gal,d18:1,24:1
19078,8.0,0,2000,24,1,Gal,d18:1,24:1
19079,8.2,0,2000,24,1,Gal,d18:1,24:1
19080,8.4,0,2000,24,1,Gal,d18:1,24:1
19081,8.6,0,2000,24,1,Gal,d18:1,24:1
19082,8.8,0,2000,24,1,Gal,d18:1,24:1
19083,9.0,0,2000,24,1,Gal,d18:1,24:1
19084,9.2,0,2000,24,1,Gal,d18:1,24:1
19085,9.4,0,2000,24,1,Gal,d18:1,24:1
19086,9.6,0,2000,24,1,Gal,d18:1,24:1
19087,9.8,0,2000,24,1,Gal,d18:1,24:1
19088,10.0,0,2000,24,1,Gal,d18:1,24:1
19089,-10.0,0,2100,24,1,Gal,d18:1,24:1
19090,-9.8,0,2100,24,1,Gal,d18:1,24:1
19091,-9.6,0,2100,24,1,Gal,d18:1,24:1
19092,-9.4,0,2100,24,1,Gal,d18:1,24:1
19093,-9.2,0,2100,24,1,Gal,d18:1,24:1
19094,-9.0,0,2100,24,1,Gal,d18:1,24:1
19095,-8.8,0,2100,24,1,Gal,d18:1,24:1
19096,-8.6,0,2100,24,1,Gal,d18:1,24:1
19097,-8.4,0,2100,24,1,Gal,d18:1,24:1
19098,-8.2,0,2100,24,1,Gal,d18:1,24:1
19099,-8.0,0,2100,24,1,Gal,d18:1,24:1
19100,-7.8,0,2100,24,1,Gal,d18:1,24:1
19101,-7.6,0,2100,24,1,Gal,d18:1,24:1
19102,-7.4,0,2100,24,1,Gal,d18:1,24:1
19103,-7.2,0,2100,24,1,Gal,d18:1,24:1
19104,-7.0,0,2100,24,1,Gal,d18:1,24:1
19105,-6.8,0,2100,24,1,Gal,d18:1,24:1
19106,-6.6,0,2100,24,1,Gal,d18:1,24:1
19107,-6.4,0,2100,24,1,Gal,d18:1,24:1
19108,-6.2,0,2100,24,1,Gal,d18:1,24:1
19109,-6.0,0,2100,24,1,Gal,d18:1,24:1
19110,-5.8,0,2100,24,1,Gal,d18:1,24:1
19111,-5.6,0,2100,24,1,Gal,d18:1,24:1
19112,-5.4,0,2100,24,1,Gal,d18:1,24:1
19113,-5.2,0,2100,24,1,Gal,d18:1,24:1
19114,-5.0,0,2100,24,1,Gal,d18:1,24:1
19115,-4.8,0,2100,24,1,Gal,d18:1,24:1
19116,-4.6,0,2100,24,1,Gal,d18:1,24:1
19117,-4.4,0,2100,24,1,Gal,d18:1,24:1
19118,-4.2,0,2100,24,1,Gal,d18:1,24:1
19119,-4.0,0,2100,24,1,Gal,d18:1,24:1
19120,-3.8,0,2100,24,1,Gal,d18:1,24:1
19121,-3.6,0,2100,24,1,Gal,d18:1,24:1
19122,-3.4,0,2100,24,1,Gal,d18:1,24:1
19123,-3.2,0,2100,24,1,Gal,d18:1,24:1
19124,-3.0,0,2100,24,1,Gal,d18:1,24:1
19125,-2.8,0,2100,24,1,Gal,d18:1,24:1
19126,-2.6,0,2100,24,1,Gal,d18:1,24:1
19127,-2.4,0,2100,24,1,Gal,d18:1,24:1
19128,-2.2,0,2100,24,1,Gal,d18:1,24:1
19129,-2.0,0,2100,24,1,Gal,d18:1,24:1
19130,-1.8,0,2100,24,1,Gal,d18:1,24:1
19131,-1.6,0,2100,24,1,Gal,d18:1,24:1
19132,-1.4,140,2100,24,1,Gal,d18:1,24:1
19133,-1.2,500,2100,24,1,Gal,d18:1,24:1
19134,-1.0,1700,2100,24,1,Gal,d18:1,24:1
19135,-0.8,4800,2100,24,1,Gal,d18:1,24:1
19136,-0.6,7300,2100,24,1,Gal,d18:1,24:1
19137,-0.4,9100,2100,24,1,Gal,d18:1,24:1
19138,-0.2,8700,2100,24,1,Gal,d18:1,24:1
19139,0.0,7460,2100,24,1,Gal,d18:1,24:1
19140,0.2,5140,2100,24,1,Gal,d18:1,24:1
19141,0.4,4960,2100,24,1,Gal,d18:1,24:1
19142,0.6,3120,2100,24,1,Gal,d18:1,24:1
19143,0.8,1500,2100,24,1,Gal,d18:1,24:1
19144,1.0,540,2100,24,1,Gal,d18:1,24:1
19145,1.2,20,2100,24,1,Gal,d18:1,24:1
19146,1.4,0,2100,24,1,Gal,d18:1,24:1
19147,1.6,0,2100,24,1,Gal,d18:1,24:1
19148,1.8,0,2100,24,1,Gal,d18:1,24:1
19149,2.0,0,2100,24,1,Gal,d18:1,24:1
19150,2.2,0,2100,24,1,Gal,d18:1,24:1
19151,2.4,0,2100,24,1,Gal,d18:1,24:1
19152,2.6,0,2100,24,1,Gal,d18:1,24:1
